Start,End
01:32:04.560,01:32:07.840
01:32:07.840,01:32:12.720
01:32:12.720,01:32:18.680
01:32:18.680,01:32:21.960
01:32:21.960,01:32:22.840
01:32:22.840,01:32:27.040
01:32:27.040,01:32:31.600
01:32:31.600,01:32:33.600
01:32:33.600,01:32:35.240
01:32:35.240,01:32:36.680
01:32:36.680,01:32:40.640
01:32:40.640,01:32:43.240
01:32:43.240,01:32:45.200
01:32:45.200,01:32:47.160
01:32:47.160,01:32:51.960
01:32:51.960,01:32:57.000
01:32:57.000,01:33:01.840
01:33:01.840,01:33:06.480
01:33:06.480,01:33:08.480
01:33:08.480,01:33:10.480
01:33:10.480,01:33:14.480
01:33:14.480,01:33:22.400
01:33:22.400,01:33:25.360
01:33:25.360,01:33:31.400
01:33:31.400,01:33:32.880
01:33:32.880,01:33:33.960
01:33:33.960,01:33:36.120
01:33:36.120,01:33:36.960
01:33:36.960,01:33:41.280
01:33:41.280,01:33:43.880
01:33:43.880,01:33:46.480
01:33:46.480,01:33:50.400
01:33:50.400,01:33:53.000
01:33:53.000,01:33:58.160
01:33:58.160,01:34:01.840
01:34:01.840,01:34:08.360
01:34:08.360,01:34:09.800
01:34:09.800,01:34:13.400
01:34:13.400,01:34:22.600
01:34:22.600,01:34:30.720
01:34:30.720,01:34:57.640
01:34:57.640,01:35:01.160
01:35:01.160,01:35:07.880
01:35:07.880,01:35:11.120
01:35:11.120,01:35:34.000
01:35:34.000,01:35:41.000
01:35:41.000,01:35:43.320
01:35:43.320,01:35:44.560
01:35:44.560,01:35:47.320
01:35:47.320,01:35:49.640
01:35:49.640,01:35:52.480
01:35:52.480,01:35:55.440
01:35:55.440,01:36:00.400
01:36:00.400,01:36:02.680
01:36:02.680,01:36:07.560
01:36:07.560,01:36:09.560
01:36:09.560,01:36:14.960
01:36:14.960,01:36:17.000
01:36:17.000,01:36:31.320
01:36:31.320,01:36:35.880
01:36:35.880,01:36:56.960
01:36:56.960,01:37:07.200
01:37:07.200,01:37:14.280
01:37:14.280,01:37:16.880
01:37:16.880,01:37:20.600
01:37:20.600,01:37:22.200
01:37:22.200,01:37:23.320
01:37:23.320,01:37:25.760
01:37:25.760,01:37:26.400
01:37:26.400,01:37:28.960
01:37:28.960,01:37:34.560
01:37:34.560,01:37:39.520
01:37:39.520,01:37:41.520
01:37:41.520,01:37:45.160
01:37:45.160,01:37:54.040
01:37:54.040,01:37:57.720
01:37:57.720,01:37:58.640
01:37:58.640,01:37:59.840
01:37:59.840,01:38:02.240
01:38:02.240,01:38:03.400
01:38:03.400,01:38:04.920
01:38:04.920,01:38:07.560
01:38:07.560,01:38:09.720
01:38:09.720,01:38:13.160
01:38:13.160,01:38:16.400
01:38:16.400,01:38:24.520
01:38:24.520,01:38:30.480
01:38:30.480,01:38:52.840
01:38:52.840,01:39:03.280
01:39:03.280,01:39:08.440
01:39:08.440,01:39:13.720
01:39:13.720,01:39:19.400
01:39:19.400,01:39:25.400
01:39:25.400,01:39:26.720
01:39:26.720,01:39:38.040
01:39:38.040,01:39:41.080
01:39:41.080,01:39:49.800
01:39:49.800,01:39:53.080
01:39:53.080,01:39:57.080
01:39:57.080,01:40:08.560
01:40:08.560,01:40:09.360
01:40:09.360,01:40:14.000
01:40:14.000,01:40:17.280
01:40:17.280,01:40:19.600
01:40:19.600,01:40:20.720
01:40:20.720,01:40:22.880
01:40:22.880,01:40:24.680
01:40:24.680,01:40:25.360
01:40:25.360,01:40:27.600
01:40:27.600,01:40:28.440
01:40:28.440,01:40:30.840
01:40:30.840,01:40:33.080
01:40:33.080,01:40:33.960
01:40:33.960,01:40:35.160
01:40:35.160,01:40:36.160
01:40:36.160,01:40:37.280
01:40:37.280,01:40:39.160
01:40:39.160,01:40:42.840
01:40:42.840,01:40:45.600
01:40:45.600,01:40:46.720
01:40:46.720,01:40:48.600
01:40:48.600,01:40:51.400
01:40:51.400,01:40:52.960
01:40:52.960,01:40:53.720
01:40:53.720,01:40:54.560
01:40:54.560,01:40:57.680
01:40:57.680,01:41:03.200
01:41:03.200,01:41:07.880
01:41:07.880,01:41:19.320
01:41:19.320,01:41:21.440
01:41:21.440,01:41:22.680
01:41:22.680,01:41:24.160
01:41:24.160,01:41:25.960
01:41:25.960,01:41:39.320
01:41:39.320,01:41:45.640
01:41:45.640,01:41:47.720
01:41:47.720,01:41:50.680
01:41:50.680,01:41:52.280
01:41:52.280,01:42:11.000
01:42:11.000,01:42:20.960
01:42:20.960,01:42:39.200
01:42:39.200,01:42:55.560
01:42:55.560,01:43:00.640
01:43:00.640,01:43:27.320
01:43:27.320,01:43:34.160
01:43:34.160,01:43:47.480
01:43:47.480,01:43:48.280
01:43:48.280,01:43:49.280
01:43:49.280,01:43:57.840
01:43:57.840,01:44:04.160
01:44:04.160,01:44:32.160
01:44:32.160,01:44:40.720
01:44:40.720,01:44:41.400
01:44:41.400,01:44:45.040
01:44:45.040,01:45:19.520
01:45:19.520,01:45:29.920
01:45:29.920,01:45:31.240
01:45:31.240,01:45:36.280
01:45:36.280,01:45:47.160
01:45:47.160,01:46:08.400
01:46:08.400,01:46:10.800
01:46:10.800,01:46:15.200
01:46:15.200,01:46:20.520
01:46:20.520,01:46:21.120
01:46:21.120,01:46:21.760
01:46:21.760,01:46:24.840
01:46:24.840,01:46:49.360
01:46:49.360,01:47:09.400
01:47:09.400,01:47:26.440
01:47:26.440,01:47:56.240
01:47:56.240,01:47:57.840
01:47:57.840,01:47:58.760
01:47:58.760,01:48:05.080
01:48:05.080,01:48:15.160
01:48:15.160,01:48:16.720
01:48:16.720,01:48:18.840
01:48:18.840,01:48:22.280
01:48:22.280,01:48:29.040
01:48:29.040,01:48:30.440
01:48:30.440,01:48:40.320
01:48:40.320,01:49:18.080
01:49:18.080,01:49:20.000
01:49:20.000,01:49:28.920
01:49:28.920,01:49:31.000
01:49:31.000,01:49:33.960
01:49:33.960,01:49:36.320
01:49:36.320,01:49:40.840
01:49:40.840,01:49:48.880
01:49:48.880,01:50:01.080
01:50:01.080,01:50:21.120
01:50:21.120,01:50:22.200
01:50:22.200,01:50:38.480
01:50:38.480,01:51:23.840
01:51:23.840,01:51:30.040
01:51:30.040,01:51:30.880
01:51:30.880,01:51:32.360
01:51:32.360,01:51:33.560
01:51:33.560,01:51:35.160
01:51:35.160,01:51:37.160
01:51:37.160,01:51:39.120
01:51:39.120,01:51:40.960
01:51:40.960,01:51:45.440
01:51:45.440,01:51:49.520
01:51:49.520,01:51:52.680
01:51:52.680,01:52:08.920
01:52:08.920,01:52:12.200
01:52:12.200,01:52:14.600
01:52:14.600,01:52:19.200
01:52:19.200,01:52:22.120
01:52:22.120,01:52:23.600
01:52:23.600,01:52:24.600
01:52:24.600,01:52:28.480
01:52:28.480,01:52:31.080
01:52:31.080,01:52:56.200
01:52:56.200,01:52:58.000
01:52:58.000,01:53:00.360
01:53:00.360,01:53:02.560
01:53:02.560,01:53:04.040
01:53:04.040,01:53:08.720
01:53:08.720,01:53:11.600
01:53:11.600,01:53:13.880
01:53:13.880,01:53:17.560
01:53:17.560,01:53:19.880
01:53:19.880,01:53:23.080
01:53:23.080,01:53:27.440
01:53:27.440,01:53:29.040
01:53:29.040,01:53:32.480
01:53:32.480,01:53:35.640
01:53:35.640,01:53:39.880
01:53:39.880,01:53:46.720
01:53:46.720,01:53:56.920
01:53:56.920,01:54:02.440
01:54:02.440,01:54:39.040
01:54:39.040,01:54:43.560
01:54:43.560,01:54:47.640
01:54:47.640,01:55:11.640
01:55:11.640,01:55:27.480
01:55:27.480,01:55:43.640
01:55:43.640,01:55:48.240
01:55:48.240,01:55:53.600
01:55:53.600,01:56:01.000
01:56:01.000,01:56:07.440
01:56:07.440,01:56:09.400
01:56:09.400,01:56:23.760
01:56:23.760,01:56:38.600
01:56:38.600,01:56:48.920
01:56:48.920,01:56:53.080
01:56:53.080,02:01:11.400
