Start,End
01:11:17.986,01:11:21.573
01:11:21.573,01:11:22.616
01:11:22.616,01:11:24.159
01:11:24.159,01:11:30.916
01:11:30.916,01:11:35.045
01:11:35.045,01:11:37.047
01:11:37.047,01:11:39.716
01:11:39.716,01:11:58.235
01:11:58.235,01:11:58.944
01:11:58.944,01:12:06.201
01:12:06.201,01:12:07.202
01:12:07.202,01:12:14.710
01:12:14.710,01:12:29.641
01:12:29.641,01:12:30.475
01:12:30.475,01:12:32.019
01:12:32.019,01:12:33.312
01:12:33.312,01:12:35.939
01:12:35.939,01:12:37.524
01:12:37.524,01:12:44.823
01:12:44.823,01:12:46.658
01:12:46.658,01:12:50.037
01:12:50.037,01:12:52.080
01:12:52.080,01:12:53.457
01:12:53.457,01:12:54.291
01:12:54.291,01:13:32.496
01:13:32.496,01:13:35.499
01:13:35.499,01:13:45.509
01:13:45.509,01:13:51.640
01:13:51.640,01:13:55.644
01:13:55.644,01:13:57.813
01:13:57.813,01:14:02.109
01:14:02.109,01:14:12.202
01:14:12.202,01:14:22.713
01:14:22.713,01:14:24.214
01:14:24.214,01:14:25.716
01:14:25.716,01:14:26.717
01:14:26.717,01:14:46.737
01:14:46.737,01:14:48.238
01:14:48.238,01:14:49.239
01:14:49.239,01:15:01.460
01:15:01.460,01:15:04.588
01:15:04.588,01:15:07.424
01:15:07.424,01:15:12.387
01:15:12.387,01:15:17.476
01:15:17.476,01:15:19.102
01:15:19.102,01:15:20.896
01:15:20.896,01:15:23.023
01:15:23.023,01:15:38.872
01:15:38.872,01:16:07.359
01:16:07.359,01:16:19.913
01:16:19.913,01:16:22.040
01:16:22.040,01:16:26.753
01:16:26.753,01:16:29.506
01:16:29.506,01:16:32.885
01:16:32.885,01:16:35.095
01:16:35.095,01:16:48.358
01:16:48.358,01:16:50.569
01:16:50.569,01:16:53.155
01:16:53.155,01:17:00.078
01:17:00.078,01:17:02.164
01:17:02.164,01:17:03.665
01:17:03.665,01:17:06.668
01:17:06.668,01:17:11.590
01:17:11.590,01:17:16.220
01:17:16.220,01:17:21.433
01:17:21.433,01:17:28.023
01:17:28.023,01:17:30.192
01:17:30.192,01:18:00.722
01:18:00.722,01:18:03.725
01:18:03.725,01:18:09.314
01:18:09.314,01:18:47.895
01:18:47.895,01:18:51.064
01:18:51.064,01:18:57.487
01:18:57.487,01:19:02.993
01:19:02.993,01:19:08.165
01:19:08.165,01:19:14.379
01:19:14.379,01:19:19.051
01:19:19.051,01:19:20.719
01:19:20.719,01:19:26.558
01:19:26.558,01:19:28.519
01:19:28.519,01:19:30.521
01:19:30.521,01:19:32.064
01:19:32.064,01:19:33.273
01:19:33.273,01:19:35.567
01:19:35.567,01:19:40.322
01:19:40.322,01:19:41.990
01:19:41.990,01:19:43.283
01:19:43.283,01:19:45.118
01:19:45.118,01:19:47.454
01:19:47.454,01:19:50.249
01:19:50.249,01:19:52.876
01:19:52.876,01:19:54.795
01:19:54.795,01:20:00.676
01:20:00.676,01:20:02.386
01:20:02.386,01:20:06.765
01:20:06.765,01:20:08.851
01:20:08.851,01:20:10.352
01:20:10.352,01:20:11.770
01:20:11.770,01:20:13.856
01:20:13.856,01:20:15.274
01:20:15.274,01:20:20.404
01:20:20.404,01:20:23.991
01:20:23.991,01:20:27.452
01:20:27.452,01:20:28.328
01:20:28.328,01:20:29.621
01:20:29.621,01:20:31.373
01:20:31.373,01:20:31.999
01:20:31.999,01:20:33.375
01:20:33.375,01:20:34.418
01:20:34.418,01:20:37.671
01:20:37.671,01:20:38.380
01:20:38.380,01:20:40.174
01:20:40.174,01:20:41.133
01:20:41.133,01:20:42.467
01:20:42.467,01:20:43.177
01:20:43.177,01:20:45.179
01:20:45.179,01:20:46.513
01:20:46.513,01:20:47.598
01:20:47.598,01:20:48.640
01:20:48.640,01:20:50.475
01:20:50.475,01:20:53.604
01:20:53.604,01:20:54.855
01:20:54.855,01:20:55.647
01:20:55.647,01:20:56.773
01:20:56.773,01:20:58.483
01:20:58.483,01:20:59.610
01:20:59.610,01:21:02.821
01:21:02.821,01:21:04.698
01:21:04.698,01:21:05.324
01:21:05.324,01:21:07.451
01:21:07.451,01:21:09.036
01:21:09.036,01:21:09.745
01:21:09.745,01:21:11.705
01:21:11.705,01:21:13.248
01:21:13.248,01:21:14.458
01:21:14.458,01:21:16.293
01:21:16.293,01:21:17.794
01:21:17.794,01:21:20.464
01:21:20.464,01:21:26.762
01:21:26.762,01:21:29.681
01:21:29.681,01:21:31.475
01:21:31.475,01:21:38.982
01:21:38.982,01:21:42.986
01:21:42.986,01:21:45.239
01:21:45.239,01:21:49.117
01:21:49.117,01:21:51.912
01:21:51.912,01:21:52.913
01:21:52.913,01:21:54.748
01:21:54.748,01:21:57.626
01:21:57.626,01:21:59.044
01:21:59.044,01:22:00.796
01:22:00.796,01:22:07.761
01:22:07.761,01:22:13.016
01:22:13.016,01:22:14.184
01:22:14.184,01:22:21.567
01:22:21.567,01:22:22.860
01:22:22.860,01:22:40.419
01:22:40.419,01:22:44.256
01:22:44.256,01:22:46.133
01:22:46.133,01:22:50.179
01:22:50.179,01:22:52.639
01:22:52.639,01:22:54.183
01:22:54.183,01:22:56.685
01:22:56.685,01:22:58.687
01:22:58.687,01:23:00.147
01:23:00.147,01:23:01.023
01:23:01.023,01:23:02.024
01:23:02.024,01:23:05.235
01:23:05.235,01:23:07.571
01:23:07.571,01:23:08.822
01:23:08.822,01:23:10.324
01:23:10.324,01:23:11.867
01:23:11.867,01:23:12.618
01:23:12.618,01:23:15.287
01:23:15.287,01:23:16.413
01:23:16.413,01:23:17.581
01:23:17.581,01:23:18.498
01:23:18.498,01:23:19.833
01:23:19.833,01:23:21.043
01:23:21.043,01:23:26.173
01:23:26.173,01:23:47.486
01:23:47.486,01:23:53.867
01:23:53.867,01:23:54.868
01:23:54.868,01:23:56.495
01:23:56.495,01:23:58.413
01:23:58.413,01:23:59.790
01:23:59.790,01:24:02.751
01:24:02.751,01:24:03.585
01:24:03.585,01:24:04.503
01:24:04.503,01:24:07.673
01:24:07.673,01:24:09.132
01:24:09.132,01:24:16.598
01:24:16.598,01:24:20.310
01:24:20.310,01:24:28.944
01:24:28.944,01:24:31.029
01:24:31.029,01:24:35.492
01:24:35.492,01:24:43.333
01:24:43.333,01:24:44.751
01:24:44.751,01:24:46.712
01:24:46.712,01:24:51.133
01:24:51.133,01:24:53.594
01:24:53.594,01:24:55.762
01:24:55.762,01:24:59.516
01:24:59.516,01:25:01.852
01:25:01.852,01:25:09.318
01:25:09.318,01:25:13.989
01:25:13.989,01:25:18.994
01:25:18.994,01:25:20.329
01:25:20.329,01:25:22.706
01:25:22.706,01:25:26.001
01:25:26.001,01:25:29.004
01:25:29.004,01:25:34.092
01:25:34.092,01:25:35.260
01:25:35.260,01:25:40.224
01:25:40.224,01:25:42.684
01:25:42.684,01:25:46.188
01:25:46.188,01:25:47.481
01:25:47.481,01:25:48.273
01:25:48.273,01:25:49.441
01:25:49.441,01:25:50.859
01:25:50.859,01:25:51.902
01:25:51.902,01:25:52.861
01:25:52.861,01:25:54.238
01:25:54.238,01:25:55.155
01:25:55.155,01:25:59.076
01:25:59.076,01:26:01.995
01:26:01.995,01:26:02.663
01:26:02.663,01:26:03.664
01:26:03.664,01:26:05.415
01:26:05.415,01:26:11.547
01:26:11.547,01:26:13.382
01:26:13.382,01:26:14.633
01:26:14.633,01:26:16.218
01:26:16.218,01:26:19.930
01:26:19.930,01:26:23.892
01:26:23.892,01:26:25.310
01:26:25.310,01:26:26.144
01:26:26.144,01:26:31.024
01:26:31.024,01:26:34.778
01:26:34.778,01:26:36.488
01:26:36.488,01:26:39.116
01:26:39.116,01:26:40.158
01:26:40.158,01:26:41.910
01:26:41.910,01:26:48.500
01:26:48.500,01:26:49.668
01:26:49.668,01:26:50.752
01:26:50.752,01:26:55.424
01:26:55.424,01:26:57.092
01:26:57.092,01:27:03.849
01:27:03.849,01:27:04.474
01:27:04.474,01:27:07.769
01:27:07.769,01:27:10.981
01:27:10.981,01:27:12.733
01:27:12.733,01:27:14.151
01:27:14.151,01:27:15.861
01:27:15.861,01:27:18.280
01:27:18.280,01:27:19.281
01:27:19.281,01:27:28.040
01:27:28.040,01:27:28.874
01:27:28.874,01:27:30.542
01:27:30.542,01:27:34.129
01:27:34.129,01:27:36.089
01:27:36.089,01:27:39.259
01:27:39.259,01:27:41.595
01:27:41.595,01:27:42.221
01:27:42.221,01:27:44.014
01:27:44.014,01:27:45.933
01:27:45.933,01:27:47.017
01:27:47.017,01:27:48.769
01:27:48.769,01:27:51.063
01:27:51.063,01:27:57.611
01:27:57.611,01:28:00.322
01:28:00.322,01:28:03.242
01:28:03.242,01:28:06.703
01:28:06.703,01:28:09.289
01:28:09.289,01:28:12.000
01:28:12.000,01:28:13.418
01:28:13.418,01:28:15.128
01:28:15.128,01:28:18.215
01:28:18.215,01:28:20.884
01:28:20.884,01:28:24.263
01:28:24.263,01:28:27.057
01:28:27.057,01:28:27.891
01:28:27.891,01:28:29.101
01:28:29.101,01:28:30.561
01:28:30.561,01:28:34.147
01:28:34.147,01:28:35.649
01:28:35.649,01:28:37.150
01:28:37.150,01:28:38.110
01:28:38.110,01:28:39.152
01:28:39.152,01:28:40.696
01:28:40.696,01:28:41.363
01:28:41.363,01:28:42.489
01:28:42.489,01:28:44.783
01:28:44.783,01:28:46.201
01:28:46.201,01:28:47.119
01:28:47.119,01:28:49.371
01:28:49.371,01:28:51.582
01:28:51.582,01:28:54.084
01:28:54.084,01:28:55.085
01:28:55.085,01:28:56.628
01:28:56.628,01:28:57.462
01:28:57.462,01:28:58.463
01:28:58.463,01:28:59.631
01:28:59.631,01:29:00.507
01:29:00.507,01:29:02.050
01:29:02.050,01:29:05.929
01:29:05.929,01:29:07.848
01:29:07.848,01:29:12.394
01:29:12.394,01:29:13.228
01:29:13.228,01:29:15.105
01:29:15.105,01:29:18.066
01:29:18.066,01:29:20.986
01:29:20.986,01:29:23.739
01:29:23.739,01:29:24.865
01:29:24.865,01:29:30.329
01:29:30.329,01:29:33.916
01:29:33.916,01:29:41.340
01:29:41.340,01:29:47.095
01:29:47.095,01:29:52.392
01:29:52.392,01:29:53.060
01:29:53.060,01:29:54.853
01:29:54.853,01:29:57.231
01:29:57.231,01:29:58.440
01:29:58.440,01:29:59.608
01:29:59.608,01:30:02.736
01:30:02.736,01:30:04.530
01:30:04.530,01:30:05.364
01:30:05.364,01:30:07.199
01:30:07.199,01:30:08.867
01:30:08.867,01:30:11.745
01:30:11.745,01:30:14.748
01:30:14.748,01:30:15.624
01:30:15.624,01:30:16.500
01:30:16.500,01:30:17.209
01:30:17.209,01:30:18.252
01:30:18.252,01:30:19.002
01:30:19.002,01:30:20.003
01:30:20.003,01:30:22.297
01:30:22.297,01:30:23.131
01:30:23.131,01:30:24.258
01:30:24.258,01:30:26.218
01:30:26.218,01:30:28.387
01:30:28.387,01:30:29.054
01:30:29.054,01:30:32.266
01:30:32.266,01:30:33.642
01:30:33.642,01:30:48.949
01:30:48.949,01:30:49.658
01:30:49.658,01:30:51.952
01:30:51.952,01:30:52.953
01:30:52.953,01:30:53.620
01:30:53.620,01:30:57.666
01:30:57.666,01:30:59.126
01:30:59.126,01:31:02.796
01:31:02.796,01:31:04.506
01:31:04.506,01:31:05.507
01:31:05.507,01:31:09.511
01:31:09.511,01:31:11.388
01:31:11.388,01:31:12.097
01:31:12.097,01:31:13.307
01:31:13.307,01:31:14.183
01:31:14.183,01:31:15.017
01:31:15.017,01:31:15.851
01:31:15.851,01:31:19.771
01:31:19.771,01:31:21.899
01:31:21.899,01:31:24.443
01:31:24.443,01:31:26.153
01:31:26.153,01:31:27.279
01:31:27.279,01:31:28.488
01:31:28.488,01:31:29.448
01:31:29.448,01:31:33.619
01:31:33.619,01:31:34.870
01:31:34.870,01:31:35.579
01:31:35.579,01:31:36.622
01:31:36.622,01:31:38.081
01:31:38.081,01:31:40.042
01:31:40.042,01:31:42.377
01:31:42.377,01:31:43.378
01:31:43.378,01:31:46.089
01:31:46.089,01:31:53.013
01:31:53.013,01:32:06.485
01:32:06.485,01:32:09.196
01:32:09.196,01:32:11.281
01:32:11.281,01:32:13.283
01:32:13.283,01:32:19.623
01:32:19.623,01:32:20.415
01:32:20.415,01:32:24.127
01:32:24.127,01:32:25.921
01:32:25.921,01:32:29.007
01:32:29.007,01:32:30.217
01:32:30.217,01:32:30.968
01:32:30.968,01:32:32.469
01:32:32.469,01:32:33.679
01:32:33.679,01:32:34.638
01:32:34.638,01:32:36.014
01:32:36.014,01:32:38.600
01:32:38.600,01:32:39.977
01:32:39.977,01:32:41.603
01:32:41.603,01:32:42.563
01:32:42.563,01:32:43.647
01:32:43.647,01:32:46.567
01:32:46.567,01:32:48.360
01:32:48.360,01:32:54.867
01:32:54.867,01:32:55.534
01:32:55.534,01:32:58.245
01:32:58.245,01:33:00.122
01:33:00.122,01:33:00.831
01:33:00.831,01:33:05.669
01:33:05.669,01:33:07.963
01:33:07.963,01:33:08.881
01:33:08.881,01:33:09.840
01:33:09.840,01:33:19.766
01:33:19.766,01:33:21.768
01:33:21.768,01:33:23.437
01:33:23.437,01:33:26.315
01:33:26.315,01:33:28.567
01:33:28.567,01:33:29.526
01:33:29.526,01:33:31.028
01:33:31.028,01:33:32.237
01:33:32.237,01:33:32.946
01:33:32.946,01:33:33.906
01:33:33.906,01:33:36.116
01:33:36.116,01:33:39.453
01:33:39.453,01:33:42.206
01:33:42.206,01:33:43.457
01:33:43.457,01:33:45.209
01:33:45.209,01:33:46.043
01:33:46.043,01:33:48.879
01:33:48.879,01:33:50.756
01:33:50.756,01:33:54.218
01:33:54.218,01:33:55.802
01:33:55.802,01:33:56.720
01:33:56.720,01:33:58.597
01:33:58.597,01:34:01.642
01:34:01.642,01:34:06.772
01:34:06.772,01:34:09.149
01:34:09.149,01:34:17.533
01:34:17.533,01:34:19.993
01:34:19.993,01:34:26.375
01:34:26.375,01:34:29.419
01:34:29.419,01:34:34.258
01:34:34.258,01:34:35.384
01:34:35.384,01:34:37.261
01:34:37.261,01:34:38.136
01:34:38.136,01:34:39.304
01:34:39.304,01:34:42.266
01:34:42.266,01:34:45.602
01:34:45.602,01:34:46.436
01:34:46.436,01:34:48.397
01:34:48.397,01:34:50.232
01:34:50.232,01:34:53.610
01:34:53.610,01:34:55.696
01:34:55.696,01:34:56.905
01:34:56.905,01:35:00.242
01:35:00.242,01:35:01.577
01:35:01.577,01:35:06.623
01:35:06.623,01:35:10.878
01:35:10.878,01:35:14.590
01:35:14.590,01:35:17.342
01:35:17.342,01:35:18.969
01:35:18.969,01:35:21.889
01:35:21.889,01:35:25.726
01:35:25.726,01:35:26.810
01:35:26.810,01:35:34.484
01:35:34.484,01:35:37.446
01:35:37.446,01:35:39.823
01:35:39.823,01:35:41.325
01:35:41.325,01:35:43.493
01:35:43.493,01:35:45.037
01:35:45.037,01:35:46.330
01:35:46.330,01:35:47.789
01:35:47.789,01:35:54.671
01:35:54.671,01:35:57.174
01:35:57.174,01:35:59.885
01:35:59.885,01:36:01.845
01:36:01.845,01:36:42.678
01:36:42.678,01:36:43.554
01:36:43.554,01:36:45.472
01:36:45.472,01:36:46.223
01:36:46.223,01:36:46.932
01:36:46.932,01:36:48.183
01:36:48.183,01:36:49.017
01:36:49.017,01:36:49.726
01:36:49.726,01:36:52.771
01:36:52.771,01:36:55.440
01:36:55.440,01:36:57.860
01:36:57.860,01:37:01.196
01:37:01.196,01:37:04.449
01:37:04.449,01:37:05.409
01:37:05.409,01:37:06.827
01:37:06.827,01:37:08.829
01:37:08.829,01:37:09.830
01:37:09.830,01:37:12.207
01:37:12.207,01:37:13.709
01:37:13.709,01:37:17.713
01:37:17.713,01:37:18.714
01:37:18.714,01:37:20.132
01:37:20.132,01:37:21.717
01:37:21.717,01:37:23.051
01:37:23.051,01:37:23.886
01:37:23.886,01:37:25.304
01:37:25.304,01:37:26.054
01:37:26.054,01:37:28.390
01:37:28.390,01:37:29.683
01:37:29.683,01:37:32.227
01:37:32.227,01:37:33.103
01:37:33.103,01:37:34.438
01:37:34.438,01:37:37.149
01:37:37.149,01:37:38.150
01:37:38.150,01:37:39.026
01:37:39.026,01:37:42.237
01:37:42.237,01:37:44.198
01:37:44.198,01:37:48.368
01:37:48.368,01:37:49.912
01:37:49.912,01:37:51.705
01:37:51.705,01:37:53.207
01:37:53.207,01:37:54.708
01:37:54.708,01:37:59.755
01:37:59.755,01:38:02.508
01:38:02.508,01:38:03.133
01:38:03.133,01:38:04.801
01:38:04.801,01:38:06.178
01:38:06.178,01:38:12.643
01:38:12.643,01:38:16.897
01:38:16.897,01:38:22.903
01:38:22.903,01:38:24.279
01:38:24.279,01:38:26.782
01:38:26.782,01:38:41.588
01:38:41.588,01:38:43.131
01:38:43.131,01:38:45.259
01:38:45.259,01:38:46.051
01:38:46.051,01:38:47.511
01:38:47.511,01:38:48.262
01:38:48.262,01:38:49.721
01:38:49.721,01:38:50.514
01:38:50.514,01:38:51.974
01:38:51.974,01:38:52.766
01:38:52.766,01:38:54.226
01:38:54.226,01:38:54.893
01:38:54.893,01:38:59.189
01:38:59.189,01:39:02.276
01:39:02.276,01:39:07.281
01:39:07.281,01:39:09.283
01:39:09.283,01:39:10.033
01:39:10.033,01:39:11.034
01:39:11.034,01:39:13.036
01:39:13.036,01:39:19.918
01:39:19.918,01:39:23.547
01:39:23.547,01:39:24.214
01:39:24.214,01:39:25.841
01:39:25.841,01:39:26.675
01:39:26.675,01:39:32.389
01:39:32.389,01:39:33.557
01:39:33.557,01:39:35.601
01:39:35.601,01:39:37.728
01:39:37.728,01:39:43.859
01:39:43.859,01:39:46.153
01:39:46.153,01:39:48.614
01:39:48.614,01:39:49.281
01:39:49.281,01:39:50.032
01:39:50.032,01:39:51.158
01:39:51.158,01:39:52.201
01:39:52.201,01:39:53.994
01:39:53.994,01:39:54.703
01:39:54.703,01:39:57.873
01:39:57.873,01:39:58.582
01:39:58.582,01:40:03.921
01:40:03.921,01:40:05.339
01:40:05.339,01:40:10.677
01:40:10.677,01:40:12.137
01:40:12.137,01:40:14.973
01:40:14.973,01:40:19.144
01:40:19.144,01:40:19.853
01:40:19.853,01:40:20.812
01:40:20.812,01:40:21.522
01:40:21.522,01:40:23.815
01:40:23.815,01:40:24.775
01:40:24.775,01:40:25.984
01:40:25.984,01:40:27.611
01:40:27.611,01:40:29.363
01:40:29.363,01:40:31.073
01:40:31.073,01:40:33.408
01:40:33.408,01:40:36.328
01:40:36.328,01:40:37.037
01:40:37.037,01:40:39.164
01:40:39.164,01:40:39.915
01:40:39.915,01:40:41.083
01:40:41.083,01:40:43.919
01:40:43.919,01:40:44.920
01:40:44.920,01:40:45.754
01:40:45.754,01:40:47.756
01:40:47.756,01:40:48.590
01:40:48.590,01:40:50.133
01:40:50.133,01:40:51.051
01:40:51.051,01:40:52.261
01:40:52.261,01:40:53.512
01:40:53.512,01:40:55.138
01:40:55.138,01:40:57.057
01:40:57.057,01:40:59.685
01:40:59.685,01:41:03.564
01:41:03.564,01:41:05.107
01:41:05.107,01:41:06.191
01:41:06.191,01:41:08.610
01:41:08.610,01:41:09.361
01:41:09.361,01:41:10.112
01:41:10.112,01:41:10.821
01:41:10.821,01:41:13.448
01:41:13.448,01:41:15.158
01:41:15.158,01:41:17.953
01:41:17.953,01:41:18.745
01:41:18.745,01:41:21.039
01:41:21.039,01:41:22.291
01:41:22.291,01:41:23.041
01:41:23.041,01:41:29.506
01:41:29.506,01:41:30.215
01:41:30.215,01:41:31.091
01:41:31.091,01:41:31.967
01:41:31.967,01:41:33.594
01:41:33.594,01:41:34.428
01:41:34.428,01:41:39.474
01:41:39.474,01:41:40.517
01:41:40.517,01:41:45.189
01:41:45.189,01:41:46.607
01:41:46.607,01:41:49.610
01:41:49.610,01:41:50.402
01:41:50.402,01:41:51.320
01:41:51.320,01:41:52.529
01:41:52.529,01:41:56.033
01:41:56.033,01:41:56.992
01:41:56.992,01:41:59.453
01:41:59.453,01:42:02.289
01:42:02.289,01:42:03.165
01:42:03.165,01:42:04.291
01:42:04.291,01:42:05.334
01:42:05.334,01:42:06.543
01:42:06.543,01:42:07.419
01:42:07.419,01:42:08.504
01:42:08.504,01:42:09.880
01:42:09.880,01:42:10.672
01:42:10.672,01:42:18.514
01:42:18.514,01:42:21.350
01:42:21.350,01:42:22.017
01:42:22.017,01:42:26.271
01:42:26.271,01:42:30.692
01:42:30.692,01:42:35.364
01:42:35.364,01:42:36.823
01:42:36.823,01:42:37.866
01:42:37.866,01:42:42.037
01:42:42.037,01:42:44.081
01:42:44.081,01:42:44.790
01:42:44.790,01:42:45.457
01:42:45.457,01:42:46.875
01:42:46.875,01:42:50.295
01:42:50.295,01:42:53.215
01:42:53.215,01:42:54.550
01:42:54.550,01:42:57.052
01:42:57.052,01:42:57.761
01:42:57.761,01:43:02.975
01:43:02.975,01:43:04.893
01:43:04.893,01:43:05.727
01:43:05.727,01:43:08.105
01:43:08.105,01:43:09.106
01:43:09.106,01:43:11.525
01:43:11.525,01:43:14.653
01:43:14.653,01:43:16.154
01:43:16.154,01:43:17.739
01:43:17.739,01:43:19.825
01:43:19.825,01:43:20.576
01:43:20.576,01:43:25.205
01:43:25.205,01:43:29.209
01:43:29.209,01:43:30.377
01:43:30.377,01:43:37.009
01:43:37.009,01:43:42.931
01:43:42.931,01:43:44.057
01:43:44.057,01:43:46.310
01:43:46.310,01:43:47.019
01:43:47.019,01:43:48.187
01:43:48.187,01:43:52.316
01:43:52.316,01:44:00.324
01:44:00.324,01:44:17.007
01:44:17.007,01:44:18.509
01:44:18.509,01:44:32.648
01:44:32.648,01:44:40.072
01:44:40.072,01:44:45.869
01:44:45.869,01:44:54.878
01:44:54.878,01:44:59.550
01:44:59.550,01:45:02.553
01:45:02.553,01:45:04.054
01:45:04.054,01:45:06.557
01:45:06.557,01:45:09.810
01:45:09.810,01:45:12.104
01:45:12.104,01:45:15.983
01:45:15.983,01:45:19.778
01:45:19.778,01:45:20.779
01:45:20.779,01:45:23.699
01:45:23.699,01:45:25.450
01:45:25.450,01:45:28.120
01:45:28.120,01:45:29.955
01:45:29.955,01:45:31.957
01:45:31.957,01:45:34.251
01:45:34.251,01:45:36.044
01:45:36.044,01:45:38.297
01:45:38.297,01:45:56.356
01:45:56.356,01:46:01.904
01:46:01.904,01:46:05.449
01:46:05.449,01:46:07.492
01:46:07.492,01:46:08.493
01:46:08.493,01:46:09.494
01:46:09.494,01:46:19.421
01:46:19.421,01:46:20.422
01:46:20.422,01:46:22.758
01:46:22.758,01:49:37.035
